site_id,lake_name,group_id,type,meteo_filename,centroid_lon,centroid_lat,state,county,K_d,max_depth,surface_area,sw_mean,sw_std,lw_mean,lw_std,at_mean,at_std,rh_mean,rh_std,ws_mean,ws_std,rain_mean,rain_std,snow_mean,snow_std,sw_mean_sp,sw_std_sp,lw_mean_sp,lw_std_sp,at_mean_sp,at_std_sp,rh_mean_sp,rh_std_sp,ws_mean_sp,ws_std_sp,rain_mean_sp,rain_std_sp,snow_mean_sp,snow_std_sp,sw_mean_su,sw_std_su,lw_mean_su,lw_std_su,at_mean_su,at_std_su,rh_mean_su,rh_std_su,ws_mean_su,ws_std_su,rain_mean_su,rain_std_su,snow_mean_su,snow_std_su,sw_mean_au,sw_std_au,lw_mean_au,lw_std_au,at_mean_au,at_std_au,rh_mean_au,rh_std_au,ws_mean_au,ws_std_au,rain_mean_au,rain_std_au,snow_mean_au,snow_std_au,sw_mean_wi,sw_std_wi,lw_mean_wi,lw_std_wi,at_mean_wi,at_std_wi,rh_mean_wi,rh_std_wi,ws_mean_wi,ws_std_wi,rain_mean_wi,rain_std_wi,snow_mean_wi,snow_std_wi,n_obs,n_prof,n_obs_wi,n_obs_sp,n_obs_su,n_obs_au,obs_depth_mean_frac,obs_temp_mean,obs_temp_std,obs_temp_skew,obs_temp_kurt,zero_temp_doy,at_amp,lathrop_strat,glm_strat_perc,ws_sp_mix,SDF
nhdhr_143416561,Devils Lake,01_N48.00-49.00_W89.50-99.50,source,nldas_meteo_N48.0625-48.0625_W98.9375-98.9375.csv,-98.99760061741364,48.04626875105481,ND,Benson|Ramsey,1.065613,16.1514,322460172.2,167.9850766,89.81834912,283.0612099,61.74102087,5.211126729,14.30601902,69.51699452,16.87359081,4.824720551,1.61416447,0.001188844174,0.004167945849,0.001559964408,0.009464923183,101.9907562,43.79389551,219.2728505,37.38045803,-11.69286813,7.865172725,86.02149902,7.431345428,4.57996487,1.503860867,5.41e-5,5.432885305e-4,0.003289380812,0.01073610462,235.9214389,65.04679834,299.3217283,42.98856797,10.4313849,8.213541278,61.78536557,15.23163295,5.094167828,1.696047199,0.00168935562,0.004863143408,9.128963412e-4,0.01029273556,241.5012835,60.04086071,350.0397369,28.20692806,20.67506447,4.597674934,58.32670586,12.02510471,4.640774577,1.469855902,0.002307653947,0.005712990716,0,0,87.02907941,39.15489059,260.1911118,42.62039902,0.6224589023,9.674526838,72.59301814,15.50114292,4.98864729,1.716922917,6.403575504e-4,0.002983062796,0.002122859141,0.01161799837,2292,188,250,1172,1561,695,0.2448582935,14.37633225,7.046779586,-0.4456966699,-1.042489519,311,20.43575219,0,0.3041521096,4.833753783,6.04840932644062
nhdhr_120018452,NA,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.9375-46.9375_W95.6875-95.6875.csv,-95.6728394268177,46.934067846473134,MN,Becker,0.8470834,4.8768,8267389.447,164.1770182,85.29971402,284.0270342,61.83387273,5.469785632,13.59519624,71.79153684,14.58474165,5.140907312,1.756216913,0.001543724367,0.004952945373,0.002114331623,0.01039441903,103.1368553,44.97035504,219.8789444,37.98228763,-10.64970536,7.4730000069999996,85.07895705,7.70183138,5.082052729,1.706521656,8.99e-5,7.658492928e-4,0.005139006226,0.01510478389,228.045698,62.73204273,299.68665,43.19144073,10.39537549,7.751287254,64.29211865,14.00655085,5.318775467,1.819186814,0.002094681786,0.00531596664,8.923812298e-4,0.007712319496,232.9179116,56.17418642,350.559032,28.68595764,20.20578103,4.353218651,64.41812096,10.93148789,4.787855804,1.593208666,0.002938533264,0.006986000028,0,0,87.44600672,39.19595182,262.6144668,43.26022531,1.159088316,9.126592206,73.85826619,13.60293205,5.389606622,1.837246681,9.751765423e-4,0.0038085928,0.002543636891,0.0116159334,128,28,0,39,98,12,0.4904745548,19.97221477,3.372823391,-0.3194432492,-0.7341729222,313,19.20540036,0,0.406611126,4.933299898,2.11569048798576
nhdhr_148621844,Richmond Lake,10_N45.00-46.00_W94.50-99.50,target,nldas_meteo_N45.5625-45.5625_W98.5625-98.5625.csv,-98.6144528102779,45.555706221413885,SD,Brown,1.499502,3.722183,3277522.38,170.6049004,85.80762552,291.0748678,62.99994536,7.637396619,13.98911835,66.65695392,17.03250376,4.697718027,1.634758477,0.001291845503,0.004528983424,0.001477449885,0.009246429155,105.7481561,42.11553793,227.0304338,36.1645326,-8.668889403,7.685518064,82.52965169,11.19139031,4.529376019,1.587409539,1.117948921e-4,9.772820569e-4,0.003676399737,0.01319278014,228.9264602,64.67209865,307.4124634,42.37347397,12.49572375,7.627061887,60.71921276,14.27406098,4.975748048,1.70505953,0.001991450796,0.005425611086,6.604358443e-4,0.006733884625,245.588059,55.92475747,361.2638924,30.4578884,23.1168256,4.704759424,54.93680513,12.36768486,4.485044172,1.494880923,0.002290950544,0.00603835074,0,0,96.8849601,40.47202489,264.9938852,42.5243069,2.80043555,9.446270625,69.07888633,15.7688339,4.805632858,1.697317072,7.099669781e-4,0.003312711575,0.001652773088,0.01093848113,73,16,0,57,112,0,0.849298007,21.84171598,2.005665491,-0.02762462014,-0.2725622125,319,19.99871526,0,0.3975409836,4.627057322,6.09719055616544
nhdhr_121545369,Lake Fifteen,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.8125-46.8125_W96.1875-96.1875.csv,-96.22436947918291,46.76902977131415,MN,Clay,0.7513812,6.096,538503.6994,166.3972432,86.1713903,285.3558641,63.25718606,5.601437379,14.03711005,71.11281057,15.56013282,4.363540582,1.539166375,0.001467622331,0.004813371877,0.002043743707,0.01056574521,104.542512,44.89432933,219.3945518,37.71940691,-11.17570185,7.538544985,85.54645156,7.965418048,4.030088363,1.462026884,7.54e-5,6.681884805e-4,0.00502547351,0.01558907547,227.8216368,63.44347178,301.23195,43.48507006,10.80702466,7.858092342,63.65046673,14.53628886,4.708260143,1.612554104,0.002030489025,0.005208189652,8.323971362e-4,0.007547701097,238.0857207,58.3672361,354.4529931,29.48446589,20.86121125,4.483489799,61.96684552,11.98624715,4.282298018,1.380557852,0.002770025742,0.006733058035,0,0,89.90568393,40.16459911,262.848855,43.41778648,1.114940098,9.29836618,73.85110563,13.94868539,4.431120704,1.615104133,9.21934503e-4,0.003787162645,0.002431079206,0.01173997015,28,12,0,28,7,2,0.5081311627,18.07648649,3.647001977,0.5767777975,0.0282699088,313,19.74947558,0,0.6505643644,4.335301168,1.94594372422435
nhdhr_121544569,LaBelle Lake,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.9375-46.9375_W96.0625-96.0625.csv,-96.07467734754812,46.89441289635536,MN,Becker,1.314433,5.4864,757298.6671,165.3562467,85.92146694,285.890612,63.31055176,5.766910678,13.94747424,71.24174937,15.41952213,4.218746959,1.51601215,0.001468342807,0.004783812915,0.001970211087,0.01004498949,103.9021129,44.00646253,219.9996215,37.96494307,-10.85997687,7.533929085,85.41047607,7.930400078,3.867548915,1.443809793,8.34e-5,7.107505378e-4,0.004829189192,0.01418759078,227.6456904,63.21745094,301.6312505,43.7378472,10.88220002,7.855015694,63.90914576,14.50838047,4.581171363,1.592198196,0.001991776061,0.005051378598,7.880980938e-4,0.007633629804,236.1638928,58.55159024,354.9178128,29.54873436,20.93728209,4.474164992,62.31296957,11.95365986,4.156158492,1.341145963,0.002801786981,0.006825195519,0,0,88.49459822,39.22744049,263.5261682,43.56171151,1.315828492,9.252943128,73.88516109,13.9010669,4.266317216,1.591373683,9.231703482e-4,0.003666256144,0.002374131271,0.01165482864,16,11,0,0,24,0,0.5023786089,21.00333333,2.900605134,0.3937448989,-0.5849723062,313,19.65593579,0,0.6470034937,4.182129521,1.79627179865648
nhdhr_143396594,Lake Alice,01_N48.00-49.00_W89.50-99.50,source,nldas_meteo_N48.3125-48.3125_W99.0625-99.0625.csv,-99.11225028435747,48.347427206132984,ND,Ramsey|Towner,2.606173,1.457967,43855414.64,167.199536,90.03744922,282.1226341,61.84350422,4.996170136,14.36998837,69.46182873,16.98768282,4.744829633,1.594874863,0.001158029591,0.004077209149,0.001566094692,0.009107793501,101.1069494,43.40466086,218.0903725,37.51427784,-12.00450991,7.862293145,86.09766917,7.330359949,4.480284979,1.476000228,4.51e-5,4.858772201e-4,0.003288353514,0.01050026983,235.7645784,64.84019817,298.5623177,43.05906261,10.27078082,8.27514006,61.56223581,15.39509506,5.02166904,1.681793451,0.001673848411,0.004882597888,9.403427892e-4,0.01037278853,240.7848661,60.47118038,349.0516758,27.98788045,20.51247089,4.558120952,58.12649473,11.94228511,4.581435557,1.456331347,0.002236693127,0.005488107937,0,0,85.62030019,38.57814964,259.3669077,42.89051871,0.3940494378,9.73408812,72.73150044,15.58094851,4.899474122,1.692805592,6.140294607e-4,0.002912707123,0.002120687041,0.01054334745,236,106,121,162,169,124,1.018624926,12.06493056,7.653744931,0.1420998276,-1.208956148,311,20.49294586,0,0.4090970169,4.780090782,3.46700071093998
nhdhr_145087247,Clear Lake,10_N45.00-46.00_W94.50-99.50,target,nldas_meteo_N45.6875-45.6875_W97.3125-97.3125.csv,-97.35941268100487,45.6935094529203,SD,Marshall,0.9418188,9.810859,4851548.064,167.8963014,84.18744474,285.0852008,61.00002225,6.399602592,13.58020005,67.62551442,16.15096592,5.470786744,1.91156038,0.001472878237,0.004898720811,0.002332984309,0.01316488125,105.4882632,41.95540991,223.1313526,35.95929784,-9.347884649,7.680022598,81.77863368,10.36536392,5.52315079,1.896397766,9.01e-5,8.342575602e-4,0.005635042165,0.0186892388,226.0157205,63.80175088,300.2977194,41.82193783,10.99716546,7.66539902,61.84417136,14.66431036,5.628660825,1.939041577,0.00217618078,0.005622548964,0.001293577413,0.01214320071,240.1070453,55.41317656,352.3379334,29.76166341,21.31533967,4.6639719059999996,58.16392885,12.75922151,5.020836364,1.710467167,0.002681795199,0.006607131246,1.61e-7,1e-5,94.83055349,39.55303139,261.1486667,41.65569134,1.860946779,9.189961644,69.24394016,15.25206536,5.729723648,2.016436339,8.711137027e-4,0.003828029277,0.002523098936,0.01366906342,266,36,0,96,266,0,0.2959568739,20.85767956,3.616944445,-1.188309535,1.197909908,318,19.5218708,0,0.3482934695,5.190478912,1.67155437155447
nhdhr_145086742,Ninemile Lake,10_N45.00-46.00_W94.50-99.50,target,nldas_meteo_N45.8125-45.8125_W97.4375-97.4375.csv,-97.46532506116588,45.7671205643096,SD,Marshall,1.016879,5.497058,991794.93,168.2997124,84.8699278,284.5793271,61.37027689,6.067907596,13.8275774,67.73002584,16.29774485,5.12996146,1.819807386,0.001497677657,0.005150719505,0.002412488949,0.01351830342,105.5214417,41.70060821,221.8604378,35.82914791,-10.1050252,7.694251712,82.40501061,10.44314433,5.113067798,1.815590642,8.11e-5,8.257386624e-4,0.00575499973,0.01865331913,226.2786724,64.66377937,300.2966323,41.7864116,10.93822742,7.715217413,61.42373101,14.56703928,5.342200436,1.853679561,0.002191421237,0.005750312128,0.001358958644,0.01281681681,241.3233196,56.377394,352.3196208,29.73200434,21.22282437,4.660921839,57.88138392,12.51806889,4.739561376,1.604323255,0.002755681397,0.007123672483,0,0,94.89603515,40.33548176,260.3817725,41.72046635,1.426075791,9.290407837,69.77074013,15.12117481,5.340030811,1.930964774,8.88234969e-4,0.003981277662,0.002660326393,0.01445006829,56,16,10,39,52,0,0.2866880055,18.83950495,6.062990413,-1.523898801,1.996767615,313,19.77130664,0,0.5773313625,4.911991421,1.77893031113541
nhdhr_122549905,NA,10_N45.00-46.00_W94.50-99.50,target,nldas_meteo_N45.1875-45.1875_W96.1875-96.1875.csv,-96.14326656530697,45.193626499107914,MN,Big Stone|Lac qui Parle|Swift,7.555556,2,14785570.05,169.5925963,83.83231389,295.2360823,63.63660321,7.851503542,13.50351339,69.85053403,15.2855123,4.764167436,1.68196881,0.001521973691,0.004878037494,0.001826379702,0.01150591551,108.6684704,43.10955151,229.9623139,37.25900291,-8.042957749,7.546461707,83.41086593,9.795670811,4.62708825,1.675326583,1.468299194e-4,0.001029981932,0.005092343523,0.01898409298,224.4378754,65.55765057,312.2370423,43.60772381,12.79987955,7.579163044,62.86973912,13.85067599,5.073626055,1.734299716,0.002242304482,0.005406441912,3.888279415e-4,0.004828110254,242.3195702,55.93333954,364.6936788,30.71783402,22.4482386,4.436771334,62.95770956,12.00591153,4.483136981,1.466900574,0.002669903222,0.006529544934,0,0,97.86146867,40.07876535,270.4884102,43.8504916,3.43616113,9.187280307,70.59684146,14.95202055,4.880091375,1.780301386,9.593055089e-4,0.004145806172,0.001929763225,0.01172118826,62,35,0,15,47,4,0.2053030303,21.55393939,4.788094813,-0.862111533,0.9009126449,323,19.25234375,0,0.3355280838,4.607158683,3.65116033507034
nhdhr_126212067,NA,10_N45.00-46.00_W94.50-99.50,target,nldas_meteo_N45.8125-45.8125_W96.5625-96.5625.csv,-96.60328800069736,45.80299380751553,MN|SD,Roberts|Traverse,2.034188,2,9579022.021,168.0865771,85.79114952,293.0587935,63.47720618,7.292303395,13.77355321,69.57378382,15.55102698,4.432189785,1.654642661,0.001441638665,0.004758319727,0.001903941839,0.01130500322,104.2578575,40.7502688,227.637667,37.049712,-9.030942039,7.547330216,83.55571427,9.700081846,4.205327556,1.658486634,1.277484594e-4,9.557669711e-4,0.005220401903,0.01802651906,227.3861196,65.88954274,309.7492981,43.29695456,12.3991141,7.643633548,62.49069689,14.1612437,4.755989667,1.689176631,0.002169306098,0.005701425917,5.591078989e-4,0.007140213292,241.8160582,56.602477210000004,362.6728313,30.26276055,22.25971299,4.436774873,61.49402888,12.08571873,4.251393148,1.441188595,0.0024972315,0.006142720192,0,0,93.63740425,40.0044941,268.6162293,43.54313185,2.756463872,9.235701743,71.25195229,14.61974031,4.518462007,1.76158321,9.068010142e-4,0.00384624993,0.001942199782,0.01120439168,20,13,0,13,12,3,0.1876785714,19.74642857,5.866292421,-0.61467883,-0.5935719701,320,19.36352035,0,0.3822897071,4.347239114,3.67516809550886
nhdhr_126609214,NA,01_N48.00-49.00_W89.50-99.50,target,nldas_meteo_N48.4375-48.4375_W96.6875-96.6875.csv,-96.65196280179656,48.42693585401159,MN,Marshall,1.645838,5.1816,197154.2869,163.6321337,88.22104738,285.7760066,63.22817324,4.848906656,14.57893718,71.53027724,15.69003121,4.679946001,1.629344658,0.001289348355,0.004452685804,0.001973077932,0.009917726431,100.6780242,43.17995403,219.3496696,38.38804152,-12.63057969,7.719798692,86.08198748,6.963445474,4.512650251,1.569635671,7.18e-5,8.094556516e-4,0.00479238163,0.01408077097,231.0961864,65.98386515,301.2277526,43.3643922,10.2417906,8.294837897,64.22221781,14.53384969,4.841657034,1.673864321,0.001723115457,0.004885293265,9.139647408e-4,0.008329271743,232.9985983,62.11485524,354.5879885,28.21890392,20.62395189,4.509474241,61.27385516,11.82627974,4.488672274,1.493364563,0.002472618969,0.00627913932,0,0,84.46453821,37.44359544,264.4803319,44.18518369,0.336743566,9.807058405,75.16221009,14.17466505,4.884437423,1.735278533,8.257620998e-4,0.003318303819,0.00229310907,0.01084215093,90,13,0,25,103,0,0.4507385508,19.8490625,2.401066836,-0.1038086206,-0.7256613888,312,20.95265283,1,0.751948401,4.50822012,2.99770972281945
nhdhr_126212479,Lake Traverse,10_N45.00-46.00_W94.50-99.50,source,nldas_meteo_N45.6875-45.6875_W96.6875-96.6875.csv,-96.73141471517974,45.70415831459251,MN|SD,Roberts|Traverse,1.874234,3.048,43902483.8,168.4466189,85.59201385,292.7723472,63.36297154,7.336797202,13.67233869,69.8872957,15.50323505,4.810580285,1.687625317,0.001451933851,0.004832513649,0.001918655827,0.01138851512,104.543394,41.79991858,227.8727309,36.96276229,-8.753618438,7.581620296,83.50093137,9.75400567,4.680775683,1.683292517,1.309047567e-4,9.948257579e-4,0.005204049461,0.01799066138,227.1083833,65.34729983,309.1643999,43.23073395,12.27888526,7.579965846,63.57358467,14.06399865,5.099065234,1.745424378,0.002167047933,0.005663135421,6.138099157e-4,0.007896605691,242.2469703,56.75389308,362.503444,30.50915426,22.26709848,4.453136961,61.5188709,12.40701788,4.543513855,1.477334352,0.002522960069,0.006329221189,0,0,94.65741718,39.78437859,267.9858606,43.33745822,2.774341904,9.193135915,71.44848375,14.74568536,4.926060092,1.78079877,9.210109348e-4,0.003949614991,0.0019626190750000002,0.01109628634,323,112,10,53,324,32,0.4580725888,19.61073986,5.221513253,-0.8438125831,1.032599486,320,19.44285412,0,0.3435904327,4.654783225,3.61392552933913
nhdhr_120018456,South Tamarac Lake,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.9375-46.9375_W95.6875-95.6875.csv,-95.67523970737521,46.90253047963759,MN,Becker,0.8801872,4.8768,2227787.405,164.1770182,85.29971402,284.0270342,61.83387273,5.469785632,13.59519624,71.79153684,14.58474165,5.140907312,1.756216913,0.001543724367,0.004952945373,0.002114331623,0.01039441903,103.1368553,44.97035504,219.8789444,37.98228763,-10.64970536,7.4730000069999996,85.07895705,7.70183138,5.082052729,1.706521656,8.99e-5,7.658492928e-4,0.005139006226,0.01510478389,228.045698,62.73204273,299.68665,43.19144073,10.39537549,7.751287254,64.29211865,14.00655085,5.318775467,1.819186814,0.002094681786,0.00531596664,8.923812298e-4,0.007712319496,232.9179116,56.17418642,350.559032,28.68595764,20.20578103,4.353218651,64.41812096,10.93148789,4.787855804,1.593208666,0.002938533264,0.006986000028,0,0,87.44600672,39.19595182,262.6144668,43.26022531,1.159088316,9.126592206,73.85826619,13.60293205,5.389606622,1.837246681,9.751765423e-4,0.0038085928,0.002543636891,0.0116159334,53,21,0,17,32,4,0.1710447308,20.07924528,3.200792479,0.1664557208,-1.169721353,313,19.20540036,0,0.4271701156,4.933299898,1.42304317808406
nhdhr_143418891,NA,02_N47.00-48.00_W94.00-99.00,source,nldas_meteo_N47.9375-47.9375_W98.4375-98.4375.csv,-98.43983376178664,47.90684753862915,ND,Nelson,1.281489,8.696504,38703517.01,167.2061206,87.50526199,282.5934465,61.83449648,5.106247045,14.27856653,69.81089962,16.74426296,4.758189525,1.60602158,0.001246300601,0.004200479902,0.001617850417,0.009905595508,103.6082881,44.105972,218.7107251,37.65224358,-11.75017051,7.870613104,85.97960184,7.480492817,4.512010142,1.503052567,5.01e-5,5.175118696e-4,0.003449219998,0.01202342549,232.0057564,63.60731294,298.8687615,43.22623621,10.34502492,8.231443124,61.79170952,15.36849429,5.017522983,1.678178339,0.001748228236,0.00478920423,9.943918331e-4,0.01066334723,239.2395008,59.19471303,349.4074391,28.27873355,20.50592877,4.601702478,59.15776627,12.04884351,4.590050356,1.458097082,0.00244801126,0.005881744375,0,0,88.62873128,38.3766376,259.9775116,42.89374975,0.5180588925,9.66817317,72.95734051,15.33511658,4.917319774,1.718603348,6.711730611e-4,0.002887037204,0.002114099755,0.01148120905,539,98,126,258,308,202,0.8052092649,12.00201342,7.253522632,0.02564219404,-1.020213196,311,20.47433443,0,0.3476887933,4.77412351,2.20649264043715
nhdhr_126211307,Ash Lake,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.0625-46.0625_W96.1875-96.1875.csv,-96.14420433221548,46.05145788046605,MN,Grant,4.705882,1,897436.7833,167.7294984,85.06724193,291.3672454,63.53782834,6.898050114,13.83942349,70.02269217,15.6370999,4.250441747,1.613061868,0.0013930964950000001,0.00453732806,0.001680990518,0.01016380595,105.0335762,42.54632766,225.518824,37.4165905,-9.619286471,7.482918204,84.40288739,9.23116515,3.957489766,1.600682577,9.28e-5,7.110857542e-4,0.00462656514,0.01675824654,227.610201,65.1634045,308.0745758,43.75436584,12.12112127,7.749280034,62.16195962,14.55673575,4.588747876,1.64550785,0.002051868877,0.005246221698,4.700010598e-4,0.005411124306,239.110039,56.5463544,360.5377269,30.02701226,21.85083301,4.389860703,62.32981711,11.66335764,4.13946692,1.412366853,0.002488392219,0.006016056995,0,0,94.01184921,39.85371716,267.8090305,43.86096253,2.454283517,9.278188693,71.69227327,14.68378292,4.314987813,1.718691912,8.737401758e-4,0.003689722641,0.001721484789,0.009782293113,15,12,0,6,8,1,0.1533333333,19.79066667,5.908309483,-0.3367859199,-0.1361392169,319,19.33045228,0,0.4371808654,4.22420368,1.6622558657693
nhdhr_147307413,Pipestem Lake,07_N46.00-47.00_W94.50-99.00,target,nldas_meteo_N46.9375-46.9375_W98.8125-98.8125.csv,-98.81202579258962,46.974682930087326,ND,Stutsman,1.550256,4.62847,7910291.84,168.4548261,87.49319255,285.922518,61.41258974,6.307800794,13.92750995,68.51525356,16.90229566,5.030972319,1.693510291,0.001178963854,0.004178015895,0.001444355527,0.008566723951,102.6598938,42.20011955,223.4365146,36.5347633,-9.941522209,7.74319542,84.87735514,8.236728198,4.928380104,1.654543345,7.49e-5,7.692753035e-4,0.003525444866,0.01174175853,233.2335285,64.78404155,301.6589911,42.6049274,11.17713082,7.877068922,61.5589265,14.87827476,5.255720085,1.754534417,0.00171890732,0.004999366376,7.620620372e-4,0.009046067152,241.2476786,57.28301358,353.3497304,29.28388505,21.56010758,4.689524076,57.09010691,12.50597346,4.735260422,1.501792825,0.002241613935,0.00564859124,0,0,91.32474383,39.16081751,261.7996787,41.7605705,1.641588649,9.390510045,71.18228698,15.59708037,5.214999799,1.800825429,6.179947664e-4,0.002910244994,0.001564971225,0.008352282103,430,63,17,278,509,48,1.069188937,17.8945892,4.913729722,-0.7997043414,0.6960739815,313,19.96689872,0,0.365224402,4.951810965,4.17637202330184
