target_id,source_ids,pb0_rmse,pgmtl_rmse,n_obs_sp,n_obs_su,dif_max_depth,dif_surface_area,dif_glm_strat_perc,perc_dif_max_depth,perc_dif_surface_area,perc_dif_sqrt_surface_area
nhdhr_34122432,nhdhr_nhdhr_143416561 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_91683191 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_120020226 : nhdhr_nhdhr_120020210 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_143249864,3.905989879359386,2.9019854661101725,823.0,1019.0,8.668,152377.4643,0.018069815195071892,136.84875276286706,81.78149540952676,42.75987044831336
nhdhr_45337659,nhdhr_nhdhr_120020367 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_120018097 : nhdhr_nhdhr_120018102 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_45722930,2.192828771852865,1.7392726982673494,547.0,1256.0,15.240000000000002,640973.5736,0.043189596167008903,80.64516129032259,98.33098557480227,52.561206390586214
nhdhr_45365491,nhdhr_nhdhr_120018211 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_120020242 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_86274695 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120018100,2.3972143690799244,1.6105177293589694,2522.0,4014.0,10.032,-573799.442,0.15277207392197123,44.75374732334048,28.918418351079655,14.535583874627136
nhdhr_45730354,nhdhr_nhdhr_37648633 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120020334 : nhdhr_nhdhr_121860894 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120018129,3.2899531809593805,2.298412676280535,543.0,834.0,-3.3527999999999993,421708.86030000006,-0.10273785078713205,48.88888888888888,50.642730153149365,25.74080660460401
nhdhr_45730422,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120018097 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120020211 : nhdhr_nhdhr_91593827 : nhdhr_nhdhr_120020204,3.8395236148964225,2.2811023828997468,577.0,797.0,5.791200000000001,131056.66079999995,0.06694045174537988,60.31746031746032,33.0467650575207,16.637730145645637
nhdhr_45730856,nhdhr_nhdhr_120018102 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120018097 : nhdhr_nhdhr_120020199,2.5278549751608006,3.787181816338465,1384.0,2263.0,2.7432,340114.9591,-0.007460643394934907,22.78481012658228,62.40211923849511,31.99979659101097
nhdhr_81642813,nhdhr_nhdhr_34130604 : nhdhr_nhdhr_120018132 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120018102 : nhdhr_nhdhr_120018097 : nhdhr_nhdhr_120020805,2.0188222718351296,1.7782974819059971,976.0,1345.0,-5.4864000000000015,41456.537300000025,-0.05797399041752227,32.14285714285715,9.41778122026307,4.711503840576961
nhdhr_120017991,nhdhr_nhdhr_120018100 : nhdhr_nhdhr_120020240 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_69886156 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_120018129,2.801150154789177,1.9045498107375896,543.0,834.0,-3.047999999999999,-692344.716,-0.007323750855578348,45.45454545454544,49.81827989824576,25.307994170477986
nhdhr_120017997,nhdhr_nhdhr_120018379 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_126212479 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_34126002,2.1325630006194807,1.2507902988626272,281.0,289.0,5.096,-951825.3523,0.4186173853524983,143.63021420518604,161.98356111853082,102.09841228055825
nhdhr_120018007,nhdhr_nhdhr_34129366 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_34131191 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_91595845 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_120020226 : nhdhr_nhdhr_75474779 : nhdhr_nhdhr_91594827,4.563671295193937,2.0709704809065803,102.0,145.0,0.6472000000000002,18337.004250000013,-0.01375770020533884,17.604178000217612,22.883458833694075,11.479423382389049
nhdhr_120018008,nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120020354 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_75654673 : nhdhr_nhdhr_120018459,2.0525434676259473,1.495956335269855,567.0,1490.0,4.572,2538972.2270000004,-0.09719370294318957,66.66666666666666,72.60231073736148,37.58302520043807
nhdhr_120018012,nhdhr_nhdhr_120018379 : nhdhr_nhdhr_143398250 : nhdhr_nhdhr_126212479 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_34126002,3.25137170362025,2.900174670936508,281.0,289.0,5.1857324,-711987.5353,0.474880219028063,148.03123991438753,152.23582900103088,92.34575683095194
nhdhr_120018013,nhdhr_nhdhr_120018379 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_120018094 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_91594687 : nhdhr_nhdhr_91688775 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120018459,4.049034710938412,3.3306041641577377,567.0,1490.0,7.929148,2799695.2620000006,-0.013004791238877489,153.08931916393823,83.15759958590137,43.550287185003015
nhdhr_120018014,nhdhr_nhdhr_120019636 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_69886156 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120019749 : nhdhr_nhdhr_120020211,1.6745244672369348,1.3191992761989517,130.0,250.0,1.524,-1526302.5013000001,0.23504449007529082,24.390243902439025,132.20615039009544,75.53088519497942
nhdhr_120018017,nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020208 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_126212479 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_139268769,2.3685780758133284,1.7835564129856096,435.0,1616.0,5.1816,-645293.8403,0.18939082819986308,136.0,54.70225893655724,27.882730577640398
nhdhr_120018025,nhdhr_nhdhr_69886156 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_152335372 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_45385910 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_121623043 : nhdhr_nhdhr_120019712,2.260584045132843,1.7118741894520095,935.0,1302.0,2.7432,-218802.01199999987,0.08699520876112254,36.73469387755102,18.623916806400782,9.3322329979643
nhdhr_120018027,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_120018090 : nhdhr_nhdhr_91687843 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_91683191 : nhdhr_nhdhr_91594687,2.390384863766299,1.9208810907750529,78.0,105.0,0.45976400000000006,348531.7814999999,-0.03415468856947301,26.252456721166578,78.87613714128459,41.103860995899765
nhdhr_120018036,nhdhr_nhdhr_81002103 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_120019636 : nhdhr_nhdhr_70334209 : nhdhr_nhdhr_120018032 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_152335372,2.3272849837848275,1.955584907230458,911.0,1631.0,12.170399999999999,233493.97900000005,-0.00698151950718684,85.01969989102189,12.048807566145102,6.02987988348807
nhdhr_120018046,nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120019638 : nhdhr_nhdhr_166867866 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_69886228 : nhdhr_nhdhr_45730390 : nhdhr_nhdhr_143249640 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_120018032,2.6493428351761485,2.536479065189011,1114.0,2191.0,-14.020800000000001,-5611119.130000001,-0.0416837782340862,77.96610169491525,79.69074150361256,41.56646245535856
nhdhr_120018047,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018129 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_121839184 : nhdhr_nhdhr_91687843 : nhdhr_nhdhr_143249864,2.308087170054566,1.6599557541833518,823.0,1019.0,8.867999999999999,-171940.9794,0.2295687885010267,142.25216554379207,49.34000426822754,25.057238015505778
nhdhr_120018055,nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018102 : nhdhr_nhdhr_45728298 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_120020334,3.05664575682768,2.0043736066518894,362.0,570.0,-0.3048000000000002,285140.3698,-0.04654346338124571,3.3898305084745783,38.50039994409064,19.431921657315538
nhdhr_120018060,nhdhr_nhdhr_120018140 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120018100,2.75834969380661,1.6025555209522062,2522.0,4014.0,16.764,498621.47900000005,0.1401095140314853,88.00000000000001,34.43541855872097,17.347241020811538
nhdhr_120018061,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120018022 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020211 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_120018090,2.175933864541645,2.352315997061887,672.0,997.0,-1.8288000000000002,42464.6214,-0.029089664613278554,33.333333333333336,16.948550914474414,8.489544484200168
nhdhr_120018072,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020334 : nhdhr_nhdhr_34130604 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018102 : nhdhr_nhdhr_141288680,3.083744457095731,1.5825226361531215,2357.0,3058.0,6.098399999999998,-51849.695200000075,-0.06324435318275157,38.47376788553258,6.244934819217135,3.12322886688814
nhdhr_120018073,nhdhr_nhdhr_120020199 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_37648633 : nhdhr_nhdhr_120018059 : nhdhr_nhdhr_34129544 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_45728298,2.8272046874129573,1.7594248557275873,403.0,939.0,4.267199999999999,-208429.28100000008,0.035934291581108835,37.83783783783783,32.86475605963786,16.544829468569315
nhdhr_120018078,nhdhr_nhdhr_120019704 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_75474779 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_34127708,2.2184819594080265,1.7200782920577795,345.0,584.0,9.7536,-99052.18899999998,0.14366872005475706,118.51851851851853,34.638468641161104,17.451094615588033
nhdhr_120018079,nhdhr_nhdhr_120018459 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_121623126 : nhdhr_nhdhr_121623043 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020334,3.195813069442561,1.669183042468567,362.0,570.0,-2.1335999999999995,-628952.5296,-0.015263518138261434,21.538461538461537,52.51497964419365,26.726382637332314
nhdhr_120018088,nhdhr_nhdhr_120018114 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_37648633 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120019854,2.983444092385633,2.3632880325212127,974.0,1938.0,6.974400000000001,9018470.132000001,-0.08822724161533191,39.15386688224199,109.02635221587371,59.3066225465863
nhdhr_120019336,nhdhr_nhdhr_81002103 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_120020334 : nhdhr_nhdhr_69886156 : nhdhr_nhdhr_143249192 : nhdhr_nhdhr_120019712,2.1512223164504274,2.2109715076442455,935.0,1302.0,-0.6096000000000004,-906448.5929999996,0.014305270362765188,6.6666666666666705,59.687099431846946,30.539392746336524
nhdhr_120020307,nhdhr_nhdhr_120018133 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_91684979 : nhdhr_nhdhr_81002103 : nhdhr_nhdhr_69886228 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_80005045 : nhdhr_nhdhr_167256799 : nhdhr_nhdhr_86274695,6.312145093089249,6.474152298087796,716.0,1403.0,-13.715999999999998,-1709235.523,0.0011635865845311955,54.54545454545453,68.13281469088697,35.11665732872376
nhdhr_120020342,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120018097 : nhdhr_nhdhr_120020387 : nhdhr_nhdhr_91597877 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_75474779 : nhdhr_nhdhr_120020367,2.5642359992720105,1.4506890392439198,165.0,248.0,-2.62,-167788.62689999997,0.035797399041752165,41.521394611727416,78.10497459986377,40.66712726644822
nhdhr_120020347,nhdhr_nhdhr_120018097 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_91684979 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_91593827 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_32672122,4.145006894881871,1.623217688086127,1247.0,1525.0,-1.2192000000000007,14721.732699999993,-0.03874058863791918,12.903225806451621,4.069809288614908,2.0351153431397493
nhdhr_120020348,nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_75474779 : nhdhr_nhdhr_37648633 : nhdhr_nhdhr_91687843,3.0394744966765415,2.068887314397912,140.0,212.0,1.1576,45067.65829999998,-0.0462012320328542,37.59906457061192,16.986831233331102,8.508788589208645
nhdhr_120020350,nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_91687843 : nhdhr_nhdhr_120018090 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_91688409 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120020210 : nhdhr_nhdhr_34129366,2.697038406438872,2.089277725218972,466.0,820.0,-0.6095999999999995,-103068.54717,0.05345653661875427,11.764705882352933,74.55567014176432,38.67154964717361
nhdhr_120020352,nhdhr_nhdhr_120020367 : nhdhr_nhdhr_91594687 : nhdhr_nhdhr_91683191 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_120018094 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_120018090,3.2930879584650783,1.7693549351651716,672.0,997.0,2.572,140326.9841,0.00465434633812456,78.27145465611686,69.60008684638785,35.922729814121936
nhdhr_120020357,nhdhr_nhdhr_91690341 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_34131191 : nhdhr_nhdhr_91594827 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_91595845 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_91687083,2.8849559130638505,1.6041463047756432,95.0,133.0,-2.0,66041.8055,-0.0634496919917864,66.66666666666666,70.85770234792462,36.6163909102351
nhdhr_120020359,nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120018126 : nhdhr_nhdhr_91685475 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_91688409,2.7842247405264806,1.971229856073904,305.0,483.0,4.058400000000001,17489.380600000004,0.03483915126625603,50.54550889254224,9.366059021273852,4.68559989046897
nhdhr_120020360,nhdhr_nhdhr_34119718 : nhdhr_nhdhr_91687083 : nhdhr_nhdhr_91683191 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120020210 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018090 : nhdhr_nhdhr_120020367,2.4431545792768157,1.645904259569514,165.0,248.0,3.0,-91606.1908,0.11512662559890485,85.71428571428571,51.833014121352626,26.36694622489737
nhdhr_120020364,nhdhr_nhdhr_143249864 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120018022 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018089 : nhdhr_nhdhr_120018132,3.42460625002805,1.7566497721035725,655.0,1008.0,7.0104,254776.36669999998,0.042710472279260725,61.33333333333333,84.06573192920871,44.07411613997747
nhdhr_120020366,nhdhr_nhdhr_120019513 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_91688409 : nhdhr_nhdhr_91685475 : nhdhr_nhdhr_143249864,2.5153603928084722,2.0900849004415303,823.0,1019.0,6.667999999999999,72570.02709999998,0.03956194387405887,90.919007362967,32.078498066715895,16.143753066411236
nhdhr_120020370,nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120018133 : nhdhr_nhdhr_120018100 : nhdhr_nhdhr_120018140 : nhdhr_nhdhr_91684979 : nhdhr_nhdhr_86274695 : nhdhr_nhdhr_86275195 : nhdhr_nhdhr_120018211 : nhdhr_nhdhr_81002103,2.5476029052746525,1.8332364255412725,1552.0,2367.0,-6.096000000000002,816227.4379999996,-0.1844626967830253,36.363636363636374,36.153466762703424,18.226869129283674
nhdhr_120020376,nhdhr_nhdhr_34119718 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_91683191 : nhdhr_nhdhr_120018129 : nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120018459 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120018094 : nhdhr_nhdhr_120020210,2.76908371357126,1.3848338462621865,207.0,299.0,2.572,95004.62120000005,0.09363449691991788,78.27145465611686,27.56206157221132,13.847090820108566
nhdhr_120020379,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120017988 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_91685475 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_120018090 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_120018107,2.6104019617046603,2.422308511570972,587.0,1245.0,6.667999999999999,12113.0527,0.11177275838466805,90.919007362967,6.48162675936543,3.241664772996048
nhdhr_120020388,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_120020334 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120018049 : nhdhr_nhdhr_120018114 : nhdhr_nhdhr_120019712 : nhdhr_nhdhr_143249413 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018081,2.3278854773260904,1.4803389952726238,1345.0,2115.0,5.486400000000001,315459.1135999999,0.06420260095824781,56.25,39.763991147676734,20.082458345670876
nhdhr_120020392,nhdhr_nhdhr_139268769 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120018132 : nhdhr_nhdhr_141288680 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_167256799 : nhdhr_nhdhr_120018139,2.0581391817432007,1.4389021788722272,1123.0,1880.0,7.9248,311377.92519999994,0.1848733744010952,96.2962962962963,61.13508133966625,31.317023093422048
nhdhr_34121856,nhdhr_nhdhr_91690341 : nhdhr_nhdhr_91595845 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_91594827 : nhdhr_nhdhr_91687083 : nhdhr_nhdhr_120020226 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_75474779,3.306075963128698,1.9976442983667357,199.0,322.0,2.3000000000000003,272321.13174,-0.13620807665982204,56.790123456790134,150.73534422342664,90.95536016235583
nhdhr_34126452,nhdhr_nhdhr_91690129 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120018022 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_120018107 : nhdhr_nhdhr_91687083 : nhdhr_nhdhr_91690341,2.7635438144700863,1.689001332778128,227.0,324.0,0.42799999999999994,-97968.77719,0.012183436002737857,8.942749686585875,93.530078712509,49.646694373154055
nhdhr_34126462,nhdhr_nhdhr_91690341 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_91687083 : nhdhr_nhdhr_91594827 : nhdhr_nhdhr_126212479 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_91595845 : nhdhr_nhdhr_91594687 : nhdhr_nhdhr_120020226,3.6092398168094193,1.9308748470920603,45.0,86.0,-0.018799999999999928,126623.77033999999,-0.1953456536618755,0.9444388626544724,120.89185883558942,67.28789633920003
nhdhr_34126579,nhdhr_nhdhr_34124239 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_120018090 : nhdhr_nhdhr_120018022 : nhdhr_nhdhr_120018074,2.361290657351848,1.3256091170302926,1028.0,1831.0,10.363199999999999,27846.272400000016,0.09192334017796022,117.24137931034481,10.208728893420275,5.107693581309893
nhdhr_34126801,nhdhr_nhdhr_34129366 : nhdhr_nhdhr_91687083 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_34131191 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_34119718 : nhdhr_nhdhr_91594827 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_91690129,2.072411746998319,1.4405095128672183,157.0,218.0,0.8664000000000001,81786.30163999999,0.006570841889116941,33.7540906965872,71.9140125973889,37.20104476339422
nhdhr_34126978,nhdhr_nhdhr_91690341 : nhdhr_nhdhr_91687083 : nhdhr_nhdhr_120018379 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_91595845 : nhdhr_nhdhr_126212479 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_75474779 : nhdhr_nhdhr_91594827,4.812250983355775,2.344665767675311,102.0,145.0,2.8,48591.71999000001,-0.01875427789185491,107.6923076923077,74.7509978927099,38.780769172413756
nhdhr_34127011,nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120020343 : nhdhr_nhdhr_91687083 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_75474779 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_91687843,2.0456651192285467,1.7773831477975912,140.0,212.0,0.6095999999999999,118452.89029999997,-0.04373716632443525,18.18181818181818,51.81286058113971,26.356331870308374
nhdhr_34127389,nhdhr_nhdhr_34129366 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_91688409 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_120020218 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_91685475,2.148932898013982,2.3608335669613103,340.0,520.0,7.0104,79613.8461,0.07679671457905546,63.013698630136986,55.369016148394614,28.236322548713076
nhdhr_34127672,nhdhr_nhdhr_91688409 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_91685475 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018212 : nhdhr_nhdhr_91690341 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_32672122,2.8290302099823994,2.4517904362025535,1247.0,1525.0,-0.9144000000000005,234807.72189999997,-0.09212867898699517,9.836065573770497,93.29343663444979,49.504659300645656
nhdhr_34127844,nhdhr_nhdhr_120020204 : nhdhr_nhdhr_120018084 : nhdhr_nhdhr_34131278 : nhdhr_nhdhr_91594833 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018126 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_143249864,2.9949171207103387,1.6890549799944525,823.0,1019.0,-2.4384000000000015,-197750.97980000003,-0.04229979466119094,20.512820512820525,54.720020333488016,27.892142965706046
nhdhr_34127862,nhdhr_nhdhr_32672122 : nhdhr_nhdhr_143249864 : nhdhr_nhdhr_120018071 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_120018139 : nhdhr_nhdhr_120020367 : nhdhr_nhdhr_120018081 : nhdhr_nhdhr_120020204 : nhdhr_nhdhr_91685475,3.8028007176053658,2.778223052671449,340.0,520.0,6.7056,2856.4077999999863,0.0657768651608488,59.45945945945946,1.5680208757661895,0.7840224859921554
nhdhr_34128205,nhdhr_nhdhr_120020204 : nhdhr_nhdhr_32672122 : nhdhr_nhdhr_120020199 : nhdhr_nhdhr_120018097 : nhdhr_nhdhr_120020805 : nhdhr_nhdhr_34127708 : nhdhr_nhdhr_120018126 : nhdhr_nhdhr_45728298 : nhdhr_nhdhr_120018081,5.146922736422452,3.4641501202336498,1345.0,2115.0,0.6096000000000004,630619.5578,-0.04900752908966455,5.000000000000003,99.1932628391981,53.091605010629614
nhdhr_34128269,nhdhr_nhdhr_91687083 : nhdhr_nhdhr_34131191 : nhdhr_nhdhr_34129366 : nhdhr_nhdhr_120020226 : nhdhr_nhdhr_91594827 : nhdhr_nhdhr_91690129 : nhdhr_nhdhr_34126002 : nhdhr_nhdhr_91687843 : nhdhr_nhdhr_91594687,3.652079490838802,2.4420137005589537,78.0,105.0,0.6162000000000001,550402.8483899999,-0.24010951403148528,36.82983682983683,161.43840822839755,101.51514371310486
